User,Card,Year,Month,Day,Time,Amount,Use Chip,Card number,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
0,2,2016,9,11,6:53,$28.80 ,Chip Transaction,5369067205369598,Monterey Park,CA,91755,5942,,No
0,2,2016,9,12,6:54,$41.37 ,Chip Transaction,5948987936502889,Monterey Park,CA,91755,5942,,No
0,2,2016,9,12,20:10,$105.14 ,Chip Transaction,5826782239602490,La Verne,CA,91750,5814,,No
0,2,2016,9,16,13:28,$11.62 ,Chip Transaction,391180215396039,La Verne,CA,91750,5411,,No
0,2,2016,9,18,6:16,$168.57 ,Chip Transaction,5489017664251289,Mira Loma,CA,91752,5541,,No
0,2,2016,9,18,20:44,$48.63 ,Online Transaction,6504367247289968,ONLINE,,,4900,,No
0,2,2016,9,19,6:56,$41.62 ,Chip Transaction,4893423769208595,La Verne,CA,91750,5912,,No
0,2,2016,9,21,6:29,$147.00 ,Chip Transaction,5231462717450524,Monterey Park,CA,91754,5411,,No
0,2,2016,9,23,6:52,$37.63 ,Chip Transaction,5493054218474584,Monterey Park,CA,91755,5942,,No
0,2,2016,9,24,0:26,$26.46 ,Chip Transaction,5044933895270370,La Verne,CA,91750,5310,,No
0,2,2016,9,27,5:33,$79.18 ,Chip Transaction,5596899870960481,Yorba Linda,CA,92886,5541,,No
0,2,2016,9,29,14:13,$4.50 ,Chip Transaction,4524849172878282,Monterey Park,CA,91754,5411,,No
0,2,2016,9,30,6:54,$33.12 ,Chip Transaction,4730938420487129,La Verne,CA,91750,5912,,No
0,2,2016,10,4,6:54,$47.80 ,Chip Transaction,394664650626942,La Verne,CA,91750,5912,,No
0,2,2016,10,5,19:44,$504.31 ,Online Transaction,4470822684089911,ONLINE,,,6300,,No
0,2,2016,10,7,15:19,$526.11 ,Chip Transaction,4169838718882754,La Verne,CA,91750,5300,,No
0,2,2016,10,8,13:07,($64.00),Chip Transaction,4511173067957927,Mira Loma,CA,91752,5541,,No
0,2,2016,10,8,13:10,$62.06 ,Chip Transaction,4794836039067049,Mira Loma,CA,91752,5541,,No
0,2,2016,10,8,13:22,$64.00 ,Chip Transaction,5931155323451029,Mira Loma,CA,91752,5541,,No
0,2,2016,10,10,6:03,$140.12 ,Chip Transaction,4930515907295210,La Verne,CA,91750,5300,,No
0,2,2016,10,11,6:56,$28.17 ,Chip Transaction,5458802986531944,La Verne,CA,91750,5912,,No
0,2,2016,10,11,13:01,$74.00 ,Chip Transaction,5588799529406913,La Verne,CA,91750,5499,,No
0,2,2016,10,11,13:01,$63.88 ,Chip Transaction,5835067819727201,La Verne,CA,91750,5499,,No
0,2,2016,10,11,13:26,($74.00),Chip Transaction,5826140028493879,La Verne,CA,91750,5499,,No
0,2,2016,10,12,6:50,$36.30 ,Chip Transaction,6960133989364222,La Verne,CA,91750,5912,,No
0,2,2016,10,22,13:50,$60.19 ,Chip Transaction,4033834745437547,La Verne,CA,91750,5310,,No
0,2,2016,10,25,6:51,$51.89 ,Chip Transaction,5734847771716584,La Verne,CA,91750,5411,,No
0,2,2016,10,28,6:16,$113.92 ,Chip Transaction,4790335686286667,La Verne,CA,91750,5300,,No
0,2,2016,10,28,21:26,$177.57 ,Online Transaction,5278235755391641,ONLINE,,,4899,,No
0,2,2016,10,29,16:54,$17.62 ,Chip Transaction,5253617024037347,La Verne,CA,91750,5411,,No
0,2,2016,10,30,6:07,$92.55 ,Chip Transaction,5642734548545159,La Verne,CA,91750,5912,,No
0,2,2016,10,30,6:53,$35.84 ,Chip Transaction,4783135306510626,Monterey Park,CA,91754,5411,,No
0,2,2016,11,1,7:17,$37.52 ,Chip Transaction,5622260338088914,Monterey Park,CA,91754,5411,,No
0,2,2016,11,3,11:54,$35.42 ,Chip Transaction,4448597956443991,La Verne,CA,91750,5251,,No
0,2,2016,11,4,22:26,$211.25 ,Chip Transaction,383087654646315,La Verne,CA,91750,5300,,No
0,2,2016,11,5,9:27,$60.63 ,Chip Transaction,5069297201755228,La Verne,CA,91750,7538,,No
0,2,2016,11,7,16:40,$9.43 ,Chip Transaction,5697281977143652,Monterey Park,CA,91754,5310,,No
0,2,2016,11,8,6:01,$123.44 ,Chip Transaction,5101946899181167,La Verne,CA,91750,5411,,No
0,2,2016,11,8,13:04,$73.00 ,Chip Transaction,5929990861229924,La Verne,CA,91750,5499,,No
0,2,2016,11,8,13:23,($73.00),Chip Transaction,5295553845119885,La Verne,CA,91750,5499,,No
0,2,2016,11,8,13:27,$58.82 ,Chip Transaction,326436217704163,La Verne,CA,91750,5499,,No
0,2,2016,11,9,6:23,$140.00 ,Chip Transaction,5278876115993600,Mira Loma,CA,91752,4829,,No
0,2,2016,11,9,6:39,$39.67 ,Chip Transaction,5757503231654928,Monterey Park,CA,91755,5942,,No
0,2,2016,11,9,19:44,$192.86 ,Online Transaction,4982899751098466,ONLINE,,,4899,,No
0,2,2016,11,10,9:30,$56.00 ,Chip Transaction,4609580292509611,North Las Vegas,NV,89031,7538,,No
0,2,2016,11,11,6:48,$46.25 ,Chip Transaction,5132040468161147,Jean,NV,89019,5912,,No
0,2,2016,11,14,10:11,$58.98 ,Chip Transaction,4337391914435657,La Verne,CA,91750,7538,,No
0,2,2016,11,15,6:02,$129.82 ,Chip Transaction,4858755901764608,La Verne,CA,91750,5300,,No
0,2,2016,11,16,6:36,$46.77 ,Chip Transaction,6737538441360610,La Verne,CA,91750,5912,,No
0,2,2016,11,20,13:43,$6.50 ,Chip Transaction,5764651900129904,Mira Loma,CA,91752,5541,,No
0,2,2016,11,23,6:50,$30.25 ,Chip Transaction,4685370244169283,La Verne,CA,91750,5411,,No
0,2,2016,11,23,13:05,$11.14 ,Chip Transaction,4982389408699603,Mira Loma,CA,91752,5812,,No
0,2,2016,11,23,19:02,$12.88 ,Chip Transaction,5132540732340008,Monterey Park,CA,91754,5310,,No
0,2,2016,11,29,7:47,$21.17 ,Chip Transaction,5555216812366873,La Verne,CA,91750,5411,,No
0,2,2016,11,30,6:17,$141.93 ,Chip Transaction,5720852309018318,La Verne,CA,91750,5311,,No
0,2,2016,11,30,6:35,$42.71 ,Chip Transaction,4733769586168380,La Verne,CA,91750,5912,,No
0,2,2016,12,3,6:25,$146.44 ,Chip Transaction,5993329445307051,La Verne,CA,91750,5411,,No
0,2,2016,12,6,6:15,$116.52 ,Chip Transaction,5627821887128376,La Verne,CA,91750,5311,,No
0,2,2016,12,8,6:45,$32.15 ,Chip Transaction,6303613152539126,Monterey Park,CA,91754,5411,,No
0,2,2016,12,10,13:15,$7.77 ,Swipe Transaction,4609580292509611,Holland,MI,49423,5812,,No
0,2,2016,12,12,6:53,$36.61 ,Chip Transaction,5220177364102104,La Verne,CA,91750,5912,,No
0,2,2016,12,13,16:59,$18.01 ,Chip Transaction,375440461139587,La Verne,CA,91750,5300,,No
0,2,2016,12,15,6:03,$38.71 ,Chip Transaction,5961047404971216,La Verne,CA,91750,5912,,No
0,2,2016,12,16,6:16,$138.75 ,Chip Transaction,4083033843851772,La Verne,CA,91750,5300,,No
0,2,2016,12,16,21:48,$30.10 ,Swipe Transaction,4921858287042321,Mira Loma,CA,91752,7832,,No
0,2,2016,12,25,6:19,$138.14 ,Chip Transaction,5673229210000459,Mira Loma,CA,91752,5541,,No
0,2,2016,12,26,13:22,$9.88 ,Chip Transaction,5223300442168271,Mira Loma,CA,91752,5541,,No
0,2,2017,1,4,17:15,$148.48 ,Chip Transaction,4900895647847430,La Verne,CA,91750,5300,,No
0,2,2017,1,6,7:13,$38.81 ,Chip Transaction,6163698170878871,La Verne,CA,91750,5411,,No
0,2,2017,1,8,6:28,$96.28 ,Chip Transaction,6268816898046008,Mira Loma,CA,91752,5541,,No
0,2,2017,1,8,16:22,$100.41 ,Chip Transaction,5754933315571734,La Verne,CA,91750,5300,,No
0,2,2017,1,11,6:58,$124.29 ,Chip Transaction,5843025504634580,La Verne,CA,91750,5912,,No
0,2,2017,1,12,11:23,$20.64 ,Chip Transaction,5688998474789359,La Verne,CA,91750,7230,,No
0,2,2017,1,13,11:42,$726.75 ,Chip Transaction,5948594944639664,San Francisco,CA,94110,3006,,No
0,2,2017,1,14,16:17,$28.26 ,Online Transaction,4754798174315610,ONLINE,,,4814,,No
0,2,2017,1,16,5:57,$119.57 ,Chip Transaction,5272030426588008,Freehold,NJ,7728,3504,Insufficient Balance,No
0,2,2017,1,16,6:36,$47.43 ,Chip Transaction,5495199163052054,Monterey Park,CA,91754,5411,,No
0,2,2017,1,19,10:14,$125.76 ,Swipe Transaction,4745779615480432,Oakland,CA,94606,3596,,No
0,2,2017,1,22,6:22,$48.67 ,Chip Transaction,4231526239204033,La Verne,CA,91750,5912,,No
0,2,2017,1,22,6:34,$21.78 ,Chip Transaction,308555388799852,La Verne,CA,91750,5912,,No
0,2,2017,1,24,6:10,$124.69 ,Chip Transaction,5353021676816457,La Verne,CA,91750,5912,,No
0,2,2017,1,25,6:21,$153.20 ,Chip Transaction,4091173399720381,La Verne,CA,91750,5300,,No
0,2,2017,1,26,6:23,$38.10 ,Chip Transaction,5849554532579598,La Verne,CA,91750,5912,,No
0,2,2017,1,28,20:03,$71.93 ,Swipe Transaction,4566084725252874,Morton,TX,79346,5812,,No
0,2,2017,1,31,6:18,$113.23 ,Chip Transaction,4290693805811514,Mira Loma,CA,91752,5541,,No
0,2,2017,2,4,6:06,$38.63 ,Chip Transaction,351118771819506,Monterey Park,CA,91755,5942,,No
0,2,2017,2,8,6:27,$136.84 ,Chip Transaction,5121412939946667,Mira Loma,CA,91752,5541,,No
0,2,2017,2,9,6:51,$34.40 ,Chip Transaction,4682877628388639,Monterey Park,CA,91755,5942,,No
0,2,2017,2,10,5:02,$117.25 ,Chip Transaction,4795449431320485,Mira Loma,CA,91752,5541,,No
0,2,2017,2,13,6:13,$125.06 ,Chip Transaction,6689214851949611,La Verne,CA,91750,5311,,No
0,2,2017,2,15,13:13,$13.43 ,Swipe Transaction,5436428996800938,La Verne,CA,91750,5812,,No
0,2,2017,2,16,20:26,$76.88 ,Chip Transaction,4751378907766314,La Verne,CA,91750,5814,,No
0,2,2017,2,17,10:15,$461.00 ,Online Transaction,5989917343937145,ONLINE,,,4722,,No
0,2,2017,2,19,13:25,$10.78 ,Chip Transaction,4014763594580478,Shanghai,China,,5812,,No
0,2,2017,2,21,8:03,($461.00),Online Transaction,4355016101875996,ONLINE,,,4722,,No
0,2,2017,2,21,8:26,$176.17 ,Online Transaction,4636302289774996,ONLINE,,,4722,,No
0,2,2017,3,2,6:46,$40.62 ,Chip Transaction,4289189526229154,La Verne,CA,91750,5912,,No
0,2,2017,3,2,17:18,$102.24 ,Chip Transaction,376534551118716,La Verne,CA,91750,5651,,No
0,2,2017,3,3,6:18,$126.92 ,Chip Transaction,5207616824194251,La Verne,CA,91750,5912,,No
0,2,2017,3,4,6:05,$150.40 ,Chip Transaction,5455692825493528,Mira Loma,CA,91752,5541,,No
0,2,2017,3,8,6:56,$30.88 ,Chip Transaction,4102523265404423,La Verne,CA,91750,5912,,No
0,2,2017,3,10,14:05,$69.22 ,Chip Transaction,5034815911594023,La Verne,CA,91750,5411,,No
0,2,2017,3,11,9:06,$58.49 ,Chip Transaction,5040622566272530,Monterey Park,CA,91754,4131,,No
0,2,2017,3,13,6:22,$127.29 ,Chip Transaction,5955075527372953,La Verne,CA,91750,5311,,No
0,2,2017,3,13,10:38,$2.98 ,Chip Transaction,4102843004395648,Monterey Park,CA,91754,5651,,No
0,2,2017,3,14,20:11,$85.34 ,Chip Transaction,5911939393457828,La Verne,CA,91750,5814,,No
0,2,2017,3,15,5:04,$48.13 ,Chip Transaction,4603341026600188,La Verne,CA,91750,5411,,No
0,2,2017,3,15,6:47,$44.68 ,Chip Transaction,4265738429688779,Monterey Park,CA,91754,5411,,No
0,2,2017,3,19,5:53,$95.16 ,Chip Transaction,4206608050110882,Monterey Park,CA,91754,5411,,No
0,2,2017,3,19,13:43,$3.40 ,Chip Transaction,5604853881293164,Cancun,Mexico,,5411,,No
0,2,2017,3,20,20:15,$84.00 ,Chip Transaction,5430424247547757,Cancun,Mexico,,5814,,No
0,2,2017,3,24,6:50,$122.95 ,Online Transaction,5764720476661124,ONLINE,,,5311,,No
0,2,2017,3,28,6:12,$79.70 ,Chip Transaction,5194937321345581,Cancun,Mexico,,5311,,No
0,2,2017,3,30,19:20,$16.11 ,Chip Transaction,4849801141196819,Cancun,Mexico,,5310,,No
0,2,2017,3,31,6:09,$146.70 ,Chip Transaction,5879193554887191,Cancun,Mexico,,5411,,No
0,2,2017,3,31,13:22,$10.45 ,Chip Transaction,5765181164708255,Cancun,Mexico,,5411,,No
0,2,2017,4,8,7:02,$117.51 ,Chip Transaction,4104821247175147,La Verne,CA,91750,5311,,No
0,2,2017,4,10,6:44,$55.21 ,Chip Transaction,5210434230147620,Monterey Park,CA,91755,5942,,No
0,2,2017,4,10,13:53,$68.99 ,Chip Transaction,5018794058509930,Monterey Park,CA,91755,5942,,No
0,2,2017,4,12,6:14,$89.86 ,Chip Transaction,4905345487591741,La Verne,CA,91750,5311,Insufficient Balance,No
0,2,2017,4,14,11:50,$34.19 ,Chip Transaction,366703189364969,La Verne,CA,91750,5211,,No
0,2,2017,4,14,13:22,$12.07 ,Chip Transaction,4251102360489444,La Verne,CA,91750,5411,,No
0,2,2017,4,17,6:04,$120.00 ,Chip Transaction,397099721312783,Mira Loma,CA,91752,4829,,No
0,2,2017,4,18,6:25,$140.00 ,Chip Transaction,5186294128669152,Mira Loma,CA,91752,4829,,No
0,2,2017,4,19,6:31,$30.15 ,Chip Transaction,5186584998717863,La Verne,CA,91750,5912,,No
0,2,2017,4,25,6:13,$146.69 ,Online Transaction,4431266757000306,ONLINE,,,5311,,No
0,2,2017,4,26,17:50,$8.13 ,Online Transaction,4703890283144405,ONLINE,,,5815,,No
0,2,2017,4,27,6:56,$36.19 ,Chip Transaction,4559661567211049,Monterey Park,CA,91755,5942,,No
0,2,2017,4,29,6:45,$128.79 ,Chip Transaction,6745517172173148,La Verne,CA,91750,5300,,No
0,2,2017,5,2,6:52,$43.68 ,Chip Transaction,4094653186833148,La Verne,CA,91750,5411,,No
0,2,2017,5,2,9:50,$119.28 ,Online Transaction,332244260422916,ONLINE,,,4900,,No
0,2,2017,5,3,6:27,$123.32 ,Chip Transaction,4228885239928189,La Verne,CA,91750,5311,,No
0,2,2017,5,4,6:04,$140.18 ,Chip Transaction,4622003534052016,La Verne,CA,91750,5912,,No
0,2,2017,5,8,6:17,$116.28 ,Chip Transaction,5529511387485539,La Verne,CA,91750,5300,,No
0,2,2017,5,12,6:35,$38.33 ,Chip Transaction,4768983039467326,La Verne,CA,91750,5912,,No
0,2,2017,5,19,6:07,$115.61 ,Chip Transaction,4118885453058690,La Verne,CA,91750,5912,,No
0,2,2017,5,19,6:57,$25.30 ,Chip Transaction,4103248264872952,La Verne,CA,91750,5912,,No
0,2,2017,5,22,14:24,$4.00 ,Chip Transaction,4012401097853240,Mira Loma,CA,91752,5541,,No
0,2,2017,5,23,13:12,$10.85 ,Chip Transaction,372726260198911,Monterey Park,CA,91754,5411,,No
0,2,2017,5,24,6:02,$104.27 ,Chip Transaction,5946854129119703,La Verne,CA,91750,5912,,No
0,2,2017,5,26,20:51,$38.05 ,Online Transaction,5369522792349411,ONLINE,,,7349,,No
0,2,2017,5,27,6:07,$138.17 ,Chip Transaction,5859732793534498,La Verne,CA,91750,5912,,No
0,2,2017,5,28,16:38,$102.03 ,Chip Transaction,4955481558570019,La Verne,CA,91750,5311,,No
0,2,2017,5,29,9:43,$57.16 ,Chip Transaction,5731961436914517,La Verne,CA,91750,7538,,No
0,2,2017,5,30,6:05,$156.27 ,Chip Transaction,5418223001029976,La Verne,CA,91750,5411,,No
0,2,2017,6,12,12:27,$46.97 ,Chip Transaction,5283200338474521,La Verne,CA,91750,5211,,No
0,2,2017,6,13,6:05,$117.34 ,Chip Transaction,5266317582741981,La Verne,CA,91750,5912,,No
0,2,2017,6,13,13:11,$83.43 ,Chip Transaction,5008189212339000,Monterey Park,CA,91754,5310,,No
0,2,2017,6,14,9:09,$64.91 ,Chip Transaction,5607170404260670,La Verne,CA,91750,7538,,No
0,2,2017,6,17,20:51,$31.32 ,Online Transaction,5300232902137599,ONLINE,,,7349,,No
0,2,2017,6,22,6:02,$124.02 ,Chip Transaction,5904146428140246,La Verne,CA,91750,5300,,No
0,2,2017,6,23,13:09,$11.18 ,Chip Transaction,4940531959877089,Mira Loma,CA,91752,5812,,No
0,2,2017,6,25,20:26,$82.07 ,Chip Transaction,5583371284231665,Palo Alto,CA,94301,5812,,No
0,2,2017,6,26,12:53,$11.99 ,Chip Transaction,5634478684634263,San Francisco,CA,94188,5411,,No
0,2,2017,7,2,6:13,$113.97 ,Chip Transaction,4199712815274632,San Francisco,CA,94188,5912,,No
0,2,2017,7,2,20:23,$86.17 ,Chip Transaction,4577476596554924,Palo Alto,CA,94303,5814,,No
0,2,2017,7,10,6:05,$165.51 ,Online Transaction,5270284172540389,ONLINE,,,5311,,No
0,2,2017,7,10,17:11,$56.73 ,Chip Transaction,5011729300918944,La Verne,CA,91750,5311,,No
0,2,2017,7,11,23:17,$380.00 ,Chip Transaction,5278075482033392,Monroeville,NJ,8343,3359,,No
0,2,2017,7,13,6:28,$127.77 ,Chip Transaction,5548793272738670,Westville,NJ,8093,5541,,No
0,2,2017,7,13,20:05,$84.27 ,Chip Transaction,4699535367725055,Westville,NJ,8093,5814,,No
0,2,2017,7,17,13:06,$56.02 ,Chip Transaction,5713930994921001,Westville,NJ,8093,5499,,No
0,2,2017,7,17,13:07,($80.00),Chip Transaction,4485600180364627,Westville,NJ,8093,5499,,No
0,2,2017,7,17,13:20,$80.00 ,Chip Transaction,4552564122869013,Westville,NJ,8093,5499,,No
0,2,2017,7,22,6:06,$149.05 ,Chip Transaction,5532144053662492,Westville,NJ,8093,5912,,No
0,2,2017,7,25,13:38,$15.32 ,Chip Transaction,5595562388674401,Williamstown,NJ,8094,5912,,No
0,2,2017,7,26,3:56,($380.00),Chip Transaction,5693986376592853,Monroeville,NJ,8343,3359,,No
0,2,2017,7,27,6:36,$46.02 ,Chip Transaction,383475654382335,La Verne,CA,91750,5411,,No
0,2,2017,7,28,6:05,$98.09 ,Chip Transaction,4073664438482773,La Verne,CA,91750,5300,,No
0,2,2017,7,30,19:22,$18.43 ,Chip Transaction,5560819053137819,La Verne,CA,91750,5411,Technical Glitch,No
0,2,2017,7,30,21:53,$35.46 ,Chip Transaction,5986700523468552,La Verne,CA,91750,5813,,No
0,2,2017,8,1,5:49,$36.21 ,Chip Transaction,384780807062464,La Verne,CA,91750,5912,,No
0,2,2017,8,2,6:22,$55.31 ,Chip Transaction,4191974309505453,La Verne,CA,91750,5912,,No
0,2,2017,8,4,6:04,$165.51 ,Chip Transaction,5682670963531855,La Verne,CA,91750,5912,,No
0,2,2017,8,4,17:49,$6.82 ,Online Transaction,5668831527649353,ONLINE,,,5815,,No
0,2,2017,8,5,6:51,$47.63 ,Chip Transaction,4908654507582365,Monterey Park,CA,91754,5411,,No
0,2,2017,8,9,6:39,$121.41 ,Chip Transaction,5560959222277430,La Verne,CA,91750,5311,Insufficient Balance,No
0,2,2017,8,11,6:49,$30.56 ,Chip Transaction,5226253469892723,Monterey Park,CA,91755,5942,,No
0,2,2017,8,11,16:35,$113.56 ,Chip Transaction,4175483090792339,La Verne,CA,91750,5621,,No
0,2,2017,8,11,19:53,$194.50 ,Online Transaction,4659275859789142,ONLINE,,,4899,,No
0,2,2017,8,12,6:55,$35.85 ,Chip Transaction,5779974407665985,Monterey Park,CA,91755,5942,,No
0,2,2017,8,12,7:09,$35.46 ,Chip Transaction,5548265564669334,La Verne,CA,91750,5912,,No
0,2,2017,8,13,6:04,$100.00 ,Chip Transaction,4290514131698271,Mira Loma,CA,91752,4829,,No
0,2,2017,8,13,6:45,$59.00 ,Chip Transaction,4764601855343044,La Verne,CA,91750,5912,,No
0,2,2017,8,15,6:49,$43.57 ,Chip Transaction,5631203582527418,La Verne,CA,91750,5912,,No
0,2,2017,8,17,6:43,$41.77 ,Chip Transaction,4597915385582398,Monterey Park,CA,91755,5942,,No
0,2,2017,8,21,6:49,$45.88 ,Chip Transaction,4848394515179455,La Verne,CA,91750,5912,,No
0,2,2017,8,22,6:31,$122.71 ,Chip Transaction,311541518015615,La Verne,CA,91750,5912,,No
0,2,2017,8,25,8:54,$30.28 ,Chip Transaction,5722130479224541,La Verne,CA,91750,5411,,No
0,2,2017,8,26,6:44,$39.73 ,Chip Transaction,5606824501502078,La Verne,CA,91750,5912,,No
0,2,2017,8,27,21:32,$31.66 ,Swipe Transaction,4794716774405771,Mira Loma,CA,91752,7832,,No
0,2,2017,8,28,19:18,$19.73 ,Chip Transaction,6997197066610978,La Verne,CA,91750,5411,,No
0,2,2017,8,29,6:43,$42.64 ,Chip Transaction,5229268684192805,La Verne,CA,91750,5912,,No
0,2,2017,8,29,13:32,$58.06 ,Chip Transaction,5309736298494191,Diamond Bar,CA,91765,5719,,No
0,2,2017,8,30,6:17,$148.32 ,Chip Transaction,5904516440918627,La Verne,CA,91750,5300,,No
0,2,2017,8,31,6:14,$118.31 ,Chip Transaction,5540073375174446,La Verne,CA,91750,5411,,No
0,2,2017,9,1,6:15,$124.91 ,Chip Transaction,5313945757861658,Mira Loma,CA,91752,5541,,No
0,2,2017,9,3,6:18,$148.10 ,Chip Transaction,5225250785593496,La Verne,CA,91750,5300,,No
0,2,2017,9,3,6:58,$36.19 ,Chip Transaction,5708163356892632,La Verne,CA,91750,5411,,No
0,2,2017,9,6,6:35,$42.67 ,Chip Transaction,5247649544056704,Monterey Park,CA,91755,5942,,No
0,2,2017,9,11,6:59,$27.46 ,Chip Transaction,4437020876913493,Monterey Park,CA,91754,5411,,No
0,2,2017,9,11,13:32,$7.47 ,Online Transaction,4060113536623876,ONLINE,,,5311,,No
0,2,2017,9,12,6:19,$142.87 ,Chip Transaction,4669390579436584,La Verne,CA,91750,5411,,No
0,2,2017,9,13,6:57,$38.23 ,Chip Transaction,5260555273059328,Monterey Park,CA,91754,5411,,No
0,2,2017,9,14,5:58,$137.44 ,Chip Transaction,4528854599819268,Monterey Park,CA,91754,5411,,No
0,2,2017,9,16,0:28,$26.33 ,Chip Transaction,6733959530204171,La Verne,CA,91750,5411,,No
0,2,2017,9,16,9:11,$46.22 ,Chip Transaction,4092634167714573,La Verne,CA,91750,7538,,No
0,2,2017,9,17,17:08,$28.58 ,Online Transaction,6106487579112176,ONLINE,,,4814,,No
0,2,2017,9,19,6:40,$39.92 ,Chip Transaction,5517723360584005,La Verne,CA,91750,5912,,No
0,2,2017,9,23,6:49,$36.94 ,Chip Transaction,4003397958786978,La Verne,CA,91750,5411,,No
0,2,2017,9,24,14:23,$3.35 ,Chip Transaction,4304336989685853,Mira Loma,CA,91752,5541,,No
0,2,2017,9,27,6:15,$116.79 ,Chip Transaction,5168819174478422,La Verne,CA,91750,5411,,No
0,2,2017,9,28,13:11,($58.00),Chip Transaction,4011865942072124,Mira Loma,CA,91752,5541,,No
0,2,2017,9,28,13:13,$58.00 ,Chip Transaction,4927583161098663,Mira Loma,CA,91752,5541,,No
0,2,2017,9,28,13:13,$48.29 ,Chip Transaction,4984110253172329,Mira Loma,CA,91752,5541,,No
0,2,2017,9,29,11:47,$34.68 ,Online Transaction,6667487813805784,ONLINE,,,5311,,No
0,2,2017,9,30,13:53,$57.42 ,Chip Transaction,4366055356305424,La Verne,CA,91750,5311,,No
0,2,2017,10,2,6:20,$115.93 ,Chip Transaction,4336242728631012,Mira Loma,CA,91752,5541,Insufficient Balance,No
0,2,2017,10,5,6:06,$120.71 ,Chip Transaction,4851037322315793,La Verne,CA,91750,5411,,No
0,2,2017,10,7,13:51,$12.33 ,Swipe Transaction,346940257761158,La Verne,CA,91750,5812,,No
0,2,2017,10,10,6:59,$42.25 ,Chip Transaction,5219421106437729,Monterey Park,CA,91754,5411,,No
0,2,2017,10,11,6:01,$121.83 ,Chip Transaction,4219659798225505,La Verne,CA,91750,5912,Insufficient Balance,No
0,2,2017,10,15,13:14,$13.25 ,Chip Transaction,5195329982261769,Mira Loma,CA,91752,5541,,No
0,2,2017,10,17,6:34,$33.90 ,Chip Transaction,4138930585575377,La Verne,CA,91750,5411,,No
0,2,2017,10,18,6:15,$138.16 ,Chip Transaction,4009703334177340,Monterey Park,CA,91754,5411,,No
0,2,2017,10,20,6:55,$37.80 ,Chip Transaction,4262822146225767,La Verne,CA,91750,5912,,No
0,2,2017,10,21,6:45,$33.01 ,Chip Transaction,4101200741078800,La Verne,CA,91750,5411,,No
0,2,2017,10,21,7:22,$47.67 ,Chip Transaction,5828021478542645,Monterey Park,CA,91754,5411,,No
0,2,2017,10,23,5:00,$133.13 ,Chip Transaction,4030476430498489,Monterey Park,CA,91754,5411,,No
0,2,2017,10,25,6:41,$38.51 ,Chip Transaction,5693890310196695,La Verne,CA,91750,5411,,No
0,2,2017,10,25,7:14,$130.91 ,Chip Transaction,386475118033107,La Verne,CA,91750,5912,Bad PIN,No
0,2,2017,10,25,9:30,$65.15 ,Chip Transaction,5979295728871785,La Verne,CA,91750,7538,,No
0,2,2017,10,26,6:02,$86.90 ,Chip Transaction,4139421068502757,Mira Loma,CA,91752,5541,,No
0,2,2017,10,28,6:17,$179.24 ,Chip Transaction,335445013271477,La Verne,CA,91750,5912,,No
0,2,2017,10,29,13:00,$119.66 ,Chip Transaction,5229188034672607,La Verne,CA,91750,4900,,No
0,2,2017,11,1,6:12,$127.63 ,Chip Transaction,5686962857502766,La Verne,CA,91750,5311,,No
0,2,2017,11,2,6:24,$105.88 ,Chip Transaction,5415811108637059,La Verne,CA,91750,5300,,No
0,2,2017,11,3,6:44,$29.71 ,Chip Transaction,5809446324429038,Monterey Park,CA,91755,5942,,No
0,2,2017,11,6,9:40,$133.54 ,Online Transaction,4723396292994912,ONLINE,,,4900,,No
0,2,2017,11,8,18:21,$5.99 ,Online Transaction,4464546125723807,ONLINE,,,5815,,No
0,2,2017,11,14,5:32,$134.97 ,Chip Transaction,5191615123045322,La Verne,CA,91750,5912,,No
0,2,2017,11,15,6:20,$110.60 ,Chip Transaction,4808554251869440,La Verne,CA,91750,5912,,No
0,2,2017,11,16,6:18,$115.95 ,Chip Transaction,5795691987889821,La Verne,CA,91750,5311,,No
0,2,2017,11,17,6:14,$129.02 ,Chip Transaction,6669631772050778,Mira Loma,CA,91752,5541,,No
0,2,2017,11,17,7:17,$150.92 ,Chip Transaction,5882977035145192,Mira Loma,CA,91752,5541,,No
0,2,2017,11,18,9:42,$69.41 ,Chip Transaction,4957920148379718,La Verne,CA,91750,7538,,No
0,2,2017,11,19,6:23,$151.91 ,Chip Transaction,4936140686570275,La Verne,CA,91750,5912,,No
0,2,2017,11,19,21:30,$19.27 ,Swipe Transaction,5971471233715173,Mira Loma,CA,91752,7832,,No
0,2,2017,11,21,6:16,$117.64 ,Chip Transaction,5697088180898071,Mira Loma,CA,91752,5541,,No
0,2,2017,11,22,5:52,$120.06 ,Chip Transaction,5534546903363095,La Verne,CA,91750,5912,,No
0,2,2017,11,27,6:33,$32.80 ,Chip Transaction,4148787669895828,Monterey Park,CA,91754,5411,,No
0,2,2017,11,30,7:29,$26.96 ,Chip Transaction,4366735799878155,La Verne,CA,91750,5912,,No
0,2,2017,12,1,13:55,$8.16 ,Chip Transaction,4573359573640504,Mira Loma,CA,91752,5541,,No
0,2,2017,12,1,20:46,$34.41 ,Online Transaction,5670044732419726,ONLINE,,,7349,,No
0,2,2017,12,3,16:58,$32.26 ,Online Transaction,5615295761814830,ONLINE,,,4814,,No
0,2,2017,12,4,11:39,$39.97 ,Chip Transaction,5776578098565133,Ontario,CA,91761,5211,,No
